id,bp_loc_id,count_id,description,temperature,sky,count_type,town,from_st_name,from_st_dir,to_st_name,to_st_dir,count_date,count_dow,cnt_0630,cnt_0645,cnt_0700,cnt_0715,cnt_0730,cnt_0745,cnt_0800,cnt_0815,cnt_0830,cnt_0845,cnt_0900,cnt_0915,cnt_0930,cnt_0945,cnt_1000,cnt_1015,cnt_1030,cnt_1045,cnt_1100,cnt_1115,cnt_1130,cnt_1145,cnt_1200,cnt_1215,cnt_1230,cnt_1245,cnt_1300,cnt_1315,cnt_1330,cnt_1345,cnt_1400,cnt_1415,cnt_1430,cnt_1445,cnt_1500,cnt_1515,cnt_1530,cnt_1545,cnt_1600,cnt_1615,cnt_1630,cnt_1645,cnt_1700,cnt_1715,cnt_1730,cnt_1745,cnt_1800,cnt_1815,cnt_1830,cnt_1845,cnt_1900,cnt_1915,cnt_1930,cnt_1945,cnt_2000,cnt_2015,cnt_2030,cnt_2045,cnt_total
7618,20042,11185,,65,1,P,Easthampton,Manhan Rail Trail,All,Manhan Rail Trail,All,9/11/2010 0:00,Sat,,,0,2,4,8,9,5,5,6,13,10,16,8,15,7,15,6,11,4,5,10,5,3,0,6,5,3,2,10,5,0,1,6,2,0,4,9,3,4,9,12,11,6,12,20,7,1,2,12,,,,,,,,,319
7619,20042,11185,,65,1,W,Easthampton,Manhan Rail Trail,All,Manhan Rail Trail,All,9/11/2010 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,4
7620,20042,11185,,65,1,O,Easthampton,Manhan Rail Trail,All,Manhan Rail Trail,All,9/11/2010 0:00,Sat,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,12
7621,20141,11186,,70,1,C,Southwick,Southwick Rail Trail,All,Southwick Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,2,0,1,,,,,,,,,19
7622,20141,11186,,70,1,B,Southwick,Southwick Rail Trail,All,Southwick Rail Trail,All,7/9/2011 0:00,Sat,,,3,2,1,6,4,5,15,6,15,24,11,12,45,33,18,20,23,25,14,28,23,31,19,30,20,9,25,15,27,23,21,17,25,18,8,30,14,11,11,9,17,5,5,13,7,13,7,17,,,,,,,,,780
7623,20141,11186,,70,1,J,Southwick,Southwick Rail Trail,All,Southwick Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,4,1,2,4,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,31
7624,20141,11186,,70,1,S,Southwick,Southwick Rail Trail,All,Southwick Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,2
7625,20141,11186,,70,1,P,Southwick,Southwick Rail Trail,All,Southwick Rail Trail,All,7/9/2011 0:00,Sat,,,0,2,0,0,3,0,0,0,0,3,1,2,2,2,4,2,6,2,1,2,3,4,3,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,2,0,0,0,1,0,0,4,2,1,,,,,,,,,60
7626,20141,11186,,70,1,W,Southwick,Southwick Rail Trail,All,Southwick Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2
7627,20141,11186,,70,1,O,Southwick,Southwick Rail Trail,All,Southwick Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7658,20032,10298,,,-99,C,Cambridge,Minuteman,All,Minuteman,All,7/15/2008 0:00,Tue,,,,,0,0,1,1,4,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1,3,4,,,,,,,,,,,26
7659,20032,10298,,,-99,B,Cambridge,Minuteman,All,Minuteman,All,7/15/2008 0:00,Tue,,,,,35,51,58,62,64,49,41,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,32,41,45,68,86,68,66,,,,,,,,,,,835
7660,20032,10298,,,-99,J,Cambridge,Minuteman,All,Minuteman,All,7/15/2008 0:00,Tue,,,,,4,1,8,5,0,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,5,3,7,6,19,,,,,,,,,,,71
7661,20032,10298,,,-99,S,Cambridge,Minuteman,All,Minuteman,All,7/15/2008 0:00,Tue,,,,,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,2,0,2,1,,,,,,,,,,,12
7662,20032,10298,,,-99,P,Cambridge,Minuteman,All,Minuteman,All,7/15/2008 0:00,Tue,,,,,50,86,80,83,80,40,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,29,40,26,78,63,75,62,,,,,,,,,,,865
7663,20032,10298,,,-99,W,Cambridge,Minuteman,All,Minuteman,All,7/15/2008 0:00,Tue,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
7664,20032,10298,,,-99,O,Cambridge,Minuteman,All,Minuteman,All,7/15/2008 0:00,Tue,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0
7665,20044,10299,,,1,J,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,7/2/2008 0:00,Wed,,,0,2,0,0,0,1,0,3,1,1,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,1,1,0,0,1,,,,,,,,,29
7668,20044,10299,,,1,J,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,7/2/2008 0:00,Wed,,,1,2,2,1,0,1,0,1,1,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,2,0,0,1,0,,,,,,,,,28
7669,20044,10299,,,1,C,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,7/2/2008 0:00,Wed,,,0,1,0,0,1,0,0,0,0,1,1,1,2,0,2,0,5,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,19
7670,20044,10299,,,1,C,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,7/2/2008 0:00,Wed,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,1,2,3,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,,,,,,,,,20
7671,20044,10299,,,1,W,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,7/2/2008 0:00,Wed,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,2
7672,20044,10299,,,1,W,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,7/2/2008 0:00,Wed,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,2
7673,20044,10299,,,1,P,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,7/2/2008 0:00,Wed,,,2,1,0,1,3,0,4,2,0,4,2,1,5,0,0,0,0,0,3,0,0,2,2,3,0,0,2,1,1,1,1,3,2,0,1,2,0,1,3,0,0,1,2,4,3,0,0,0,,,,,,,,,63
7674,20044,10299,,,1,P,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,7/2/2008 0:00,Wed,,,0,3,1,3,0,0,0,0,3,2,1,1,1,0,4,3,3,0,0,1,6,2,0,0,1,2,2,1,2,1,3,0,2,2,0,0,5,0,0,0,1,1,0,1,4,1,0,0,,,,,,,,,63
7675,20044,10299,,,1,B,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,7/2/2008 0:00,Wed,,,1,4,15,14,12,10,9,9,10,8,6,4,13,6,18,34,28,15,10,28,12,19,15,12,10,7,8,6,15,4,18,13,5,6,9,5,2,12,8,5,7,8,4,12,1,9,5,3,,,,,,,,,494
7676,20044,10299,,,1,B,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,7/2/2008 0:00,Wed,,,7,0,1,0,8,6,9,2,3,9,4,6,5,4,4,12,8,25,3,14,3,11,11,12,9,6,7,24,37,17,25,8,12,9,8,11,16,13,6,15,11,8,9,11,14,8,3,3,,,,,,,,,457
7677,20044,10299,,,1,S,Falmouth,Shining Sea Bikeway,SB,Shining Sea Bikeway,SB,7/2/2008 0:00,Wed,,,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,1,0,1,1,1,1,0,0,0,0,2,0,0,3,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,,,,,,,,,23
7678,20044,10299,,,1,S,Falmouth,Shining Sea Bikeway,NB,Shining Sea Bikeway,NB,7/2/2008 0:00,Wed,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1,1,0,0,0,3,0,0,0,1,1,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,2,,,,,,,,,20
7679,20047,11187,,,1,B,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,8,15,28,41,26,3,15,7,6,9,10,11,7,16,27,22,21,33,20,30,20,21,18,26,10,24,14,12,24,20,30,4,19,7,21,15,9,9,18,14,15,17,14,10,10,4,14,11,,,,,,,,,785
7680,20047,11187,,,1,J,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,0,1,0,1,1,1,1,0,0,1,0,3,0,0,2,0,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,20
7681,20047,11187,,,1,S,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,1,1,0,0,0,1,2,2,4,4,2,1,3,1,1,1,1,0,0,0,0,6,0,0,0,3,0,1,1,1,1,0,1,4,0,0,1,2,0,3,0,0,2,0,,,,,,,,,51
7682,20047,11187,,,1,C,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,10
7683,20047,11187,,,1,P,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,5,0,0,3,5,2,1,12,3,3,5,5,6,6,1,2,15,5,3,5,11,4,9,4,14,4,6,1,4,6,4,7,4,1,2,7,5,4,2,3,2,4,7,3,1,0,1,1,,,,,,,,,208
7684,20047,11187,,,1,W,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7685,20047,11187,,,1,O,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,4,3,1,0,0,0,,,,,,,,,13
7686,20041,11188,,,1,B,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,2,5,19,35,43,23,17,15,11,10,8,17,9,17,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278
7687,20041,11188,,,1,J,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,2,0,0,2,0,2,0,1,2,0,2,1,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
7688,20041,11188,,,1,S,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,3,4,1,0,2,1,1,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
7689,20041,11188,,,1,C,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
7690,20041,11188,,,1,P,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,5,1,3,1,5,7,3,7,4,5,8,4,6,5,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
7691,20041,11188,,,1,W,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7692,20041,11188,,,1,O,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7693,20001,11189,,,1,B,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,6,5,14,7,4,,,,,,,,,,,,,45
7694,20001,11189,,,1,J,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,,,,,,,,,,,,,2
7695,20001,11189,,,1,S,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,0,0,,,,,,,,,,,,,4
7696,20001,11189,,,1,C,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,,,,,,,,,,,,,2
7697,20001,11189,,,1,P,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,5,3,4,3,,,,,,,,,,,,,19
7698,20001,11189,,,1,W,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0
7699,20001,11189,,,1,O,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,,,,,,,,,,,,,2
7700,20041,11190,,,3,B,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,1,0,4,3,7,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,9,8,10,8,3,,,,,,,,,,,,,80
7701,20041,11190,,,3,J,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1
7702,20041,11190,,,3,S,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,3,0,1,,,,,,,,,,,,,7
7703,20041,11190,,,3,C,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,0,0,,,,,,,,,,,,,4
7704,20041,11190,,,3,P,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,1,2,1,1,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,0,4,,,,,,,,,,,,,21
7705,20041,11190,,,3,W,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,1
7706,20041,11190,,,3,O,Cheshire,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2
7707,20001,11191,,,1,B,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,,,,,,,,,4,4,3,5,15,17,15,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
7708,20001,11191,,,1,J,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,,,,,,,,,1,0,1,0,0,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
7709,20001,11191,,,1,S,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,,,,,,,,,0,0,0,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
7710,20001,11191,,,1,C,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,,,,,,,,,0,0,0,0,0,4,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
7711,20001,11191,,,1,P,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,,,,,,,,,8,4,4,9,7,10,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
7712,20001,11191,,,1,W,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,,,,,,,,,0,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
7713,20001,11191,,,1,O,Adams,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/9/2011 0:00,Sat,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7714,20047,11192,,,1,B,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,4,2,3,2,0,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,5,8,6,8,8,7,,,,,,,,,,,,,74
7715,20047,11192,,78,1,J,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,2,2,0,,,,,,,,,,,,,9
7716,20047,11192,,78,1,S,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,0,1,3,,,,,,,,,,,,,8
7717,20047,11192,,78,1,C,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,2,,,,,,,,,,,,,7
7718,20047,11192,,78,1,P,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,5,3,8,4,3,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,4,1,3,2,2,,,,,,,,,,,,,54
7720,20047,11192,,78,1,W,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0
7721,20047,11192,,78,1,O,Lanesborough,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,7/12/2011 0:00,Tue,,,2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,4
7722,20142,11193,,60,3,C,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,1,0,3,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,19
7723,20142,11193,,60,3,B,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,1,2,0,2,4,5,6,3,7,6,2,3,9,4,3,15,11,6,8,22,11,7,21,9,5,20,10,13,18,7,18,15,7,18,23,21,4,18,14,9,13,0,7,7,8,8,7,6,,,,,,,,,443
7724,20142,11193,,60,3,J,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,2,0,0,0,0,1,1,2,4,2,1,2,2,2,2,1,0,1,3,2,1,1,0,3,0,3,0,0,0,0,0,0,1,2,1,4,0,2,2,0,0,0,0,1,1,0,0,0,,,,,,,,,50
7725,20142,11193,,60,3,S,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,3,3,0,4,0,0,0,0,0,0,0,,,,,,,,,18
7726,20142,11193,,60,3,P,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,0,1,1,3,5,1,1,2,6,1,3,5,5,3,4,1,2,4,7,7,5,2,3,8,3,8,1,6,5,7,6,4,13,4,16,4,6,2,4,12,5,5,0,4,3,1,0,2,,,,,,,,,201
7727,20142,11193,,60,3,W,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7728,20142,11193,,60,3,O,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,2
7729,20143,11194,,60,3,C,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,13
7730,20143,11194,,60,3,B,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,0,0,0,0,3,0,3,7,5,1,0,2,2,2,3,7,4,6,6,11,5,3,5,3,17,5,8,5,7,14,1,11,9,7,7,7,6,6,7,6,6,7,8,4,9,12,3,1,,,,,,,,,251
7731,20143,11194,,60,3,J,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,1,0,0,0,1,1,1,0,0,3,3,0,0,3,0,3,0,0,1,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0,1,0,1,2,0,1,0,1,0,0,1,1,1,0,,,,,,,,,39
7732,20143,11194,,60,3,S,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,4
7733,20143,11194,,60,3,P,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,1,0,0,0,3,3,5,3,10,0,1,1,2,2,1,0,2,8,3,2,10,6,3,4,1,3,4,4,4,2,1,5,2,3,2,1,0,0,0,4,1,3,2,5,5,3,0,0,,,,,,,,,125
7734,20143,11194,,60,3,W,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
7735,20143,11194,,60,3,O,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,5/14/2011 0:00,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,,,,,,,5
