id,OID_,FID,objectid,bp_loc_id,count_id,description,temperature,sky,count_type,town,from_st_name,from_st_dir,to_st_name,to_st_dir,count_date,count_dow,cnt_0630,cnt_0645,cnt_0700,cnt_0715,cnt_0730,cnt_0745,cnt_0800,cnt_0815,cnt_0830,cnt_0845,cnt_0900,cnt_0915,cnt_0930,cnt_0945,cnt_1000,cnt_1015,cnt_1030,cnt_1045,cnt_1100,cnt_1115,cnt_1130,cnt_1145,cnt_1200,cnt_1215,cnt_1230,cnt_1245,cnt_1300,cnt_1315,cnt_1330,cnt_1345,cnt_1400,cnt_1415,cnt_1430,cnt_1445,cnt_1500,cnt_1515,cnt_1530,cnt_1545,cnt_1600,cnt_1615,cnt_1630,cnt_1645,cnt_1700,cnt_1715,cnt_1730,cnt_1745,cnt_1800,cnt_1815,cnt_1830,cnt_1845,cnt_1900,cnt_1915,cnt_1930,cnt_1945,cnt_2000,cnt_2015,cnt_2030,cnt_2045,cnt_total
8789,4039,bp_counts.19496,19496,20189,11325,,80,1,B,Needham,Hunting Road,SB,Kendrick Street,EB,2013-09-12,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,1
8790,4040,bp_counts.19497,19497,20189,11325,,80,1,P,Needham,Kendrick Street,All,Kendrick Street,All,2013-09-12,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,35,8,0,0,0,1,,,,,,,,,,,,,49
8791,4041,bp_counts.19498,19498,20193,11326,,,2,B,Quincy,Hancock Street,NB,Hancock Street,NB,2013-09-11,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,4,0,0,4,0,,,,,,,,,,,,,15
8792,4042,bp_counts.19499,19499,20193,11326,,,2,B,Quincy,Hancock Street,SB,Hancock Street,SB,2013-09-11,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,0,1,1,2,,,,,,,,,,,,,10
8793,4013,bp_counts.19466,19466,20194,11327,,,1,B,Quincy,Neponset Bridge,NB,Neponset Bridge,NB,2013-09-11,Wed,,,1,4,0,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,4,2,2,,,,,,,,,,,,,23
8794,4014,bp_counts.19467,19467,20194,11327,,,1,B,Quincy,Neponset Bridge,SB,Neponset Bridge,SB,2013-09-11,Wed,,,1,0,1,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,5,4,,,,,,,,,,,,,21
8795,4015,bp_counts.19468,19468,20194,11328,Yom Kippur,,1,B,Quincy,Neponset Bridge,NB,Neponset Bridge,NB,2013-09-14,Sat,,,,,,,,,,,,,,,,,,,,,,,2,2,0,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
8796,4016,bp_counts.19469,19469,20194,11328,Yom Kippur,,1,B,Quincy,Neponset Bridge,SB,Neponset Bridge,SB,2013-09-14,Sat,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
8797,4059,bp_counts.19521,19521,20195,11329,,,1,B,Quincy,Quincy Shore Drive,NB,Quincy Shore Drive,NB,2013-09-11,Wed,,,1,1,1,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,2,3,1,1,5,,,,,,,,,,,,,24
8798,4060,bp_counts.19522,19522,20195,11329,,,1,B,Quincy,Quincy Shore Drive,SB,Quincy Shore Drive,SB,2013-09-11,Wed,,,0,1,1,0,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,1,1,1,3,1,,,,,,,,,,,,,17
8799,4171,bp_counts.19656,19656,20194,11327,This segment of Hancock Street is Southbound only,,1,B,Quincy,Hancock Street,SB,Hancock Street,SB,2013-09-11,Wed,,,1,4,0,1,7,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
8801,4144,bp_counts.19626,19626,20161,11330,,80,1,P,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-13,Sat,,,,,,,15,12,10,20,21,8,11,25,16,30,9,21,16,10,15,9,25,3,6,9,12,8,33,17,12,14,12,25,12,18,12,7,14,3,21,6,20,9,10,15,10,2,5,9,3,12,9,1,,,,,622
8802,4145,bp_counts.19627,19627,20161,11330,,80,1,B,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-13,Sat,,,,,,,0,0,0,5,4,0,1,2,7,7,19,9,14,13,4,11,15,11,13,14,5,12,11,7,7,11,14,14,15,4,8,5,20,7,11,1,11,8,2,3,4,1,5,2,4,7,4,4,,,,,356
8803,4146,bp_counts.19628,19628,20161,11330,,80,1,J,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-13,Sat,,,,,,,7,4,4,9,5,5,3,1,5,4,4,1,6,3,2,3,3,2,3,1,1,5,1,1,1,1,2,0,0,1,0,1,4,1,0,0,1,1,3,0,0,0,0,0,1,0,1,0,,,,,101
8804,4113,bp_counts.19579,19579,20161,11330,,80,1,S,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-13,Sat,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,4,2,0,0,8,4,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,,,,,36
8805,4114,bp_counts.19580,19580,20161,11330,,80,1,C,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-13,Sat,,,,,,,0,0,0,0,3,1,1,4,0,3,1,1,0,1,2,1,2,0,0,2,2,0,2,1,1,1,2,1,4,0,1,1,3,1,5,2,3,0,2,1,1,0,0,0,0,1,0,0,,,,,57
8806,4115,bp_counts.19581,19581,20161,11330,,80,1,W,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-13,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5
8807,4116,bp_counts.19582,19582,20161,11330,,80,1,O,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-13,Sat,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10
8808,4147,bp_counts.19629,19629,20161,11331,,70,1,P,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-21,Sun,,,2,3,9,5,11,12,13,12,13,17,16,10,9,13,16,15,16,8,8,15,4,9,12,11,9,11,7,8,6,9,10,14,7,13,9,14,20,22,15,27,,,,,,,,,,,,,,,,,460
8809,4148,bp_counts.19630,19630,20161,11331,,70,1,B,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-21,Sun,,,0,0,0,0,4,6,10,0,3,3,7,7,4,4,3,10,2,10,13,7,11,11,2,8,7,4,3,3,6,6,4,11,6,10,0,9,8,17,20,14,,,,,,,,,,,,,,,,,253
8810,4141,bp_counts.19623,19623,20161,11331,,70,1,J,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-21,Sun,,,1,2,1,4,5,2,4,3,1,2,0,1,1,2,2,1,1,4,4,5,2,0,1,1,1,3,1,0,0,1,1,0,0,2,2,2,1,3,3,2,,,,,,,,,,,,,,,,,72
8811,4142,bp_counts.19624,19624,20161,11331,,70,1,S,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-21,Sun,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,10
8812,4143,bp_counts.19625,19625,20161,11331,,70,1,C,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-21,Sun,,,0,0,0,0,1,1,0,0,0,1,5,2,1,2,0,0,0,3,2,0,0,1,2,3,0,0,0,2,0,1,2,0,0,5,0,3,0,3,3,0,,,,,,,,,,,,,,,,,43
8813,4117,bp_counts.19583,19583,20161,11331,,70,1,W,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-21,Sun,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,6
8814,4118,bp_counts.19584,19584,20161,11331,,70,1,O,Newburyport,Clipper City Rail Trail,All,Clipper City Rail Trail,All,2013-07-21,Sun,,,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,14
8815,7429,bp_counts.19631,19631,20145,11332,Yom Kippur,,3,P,Arlington,Minuteman,All,Minuteman,All,2013-09-14,Sat,,,6,4,3,17,7,13,17,21,18,4,22,16,20,12,15,24,9,18,16,8,20,20,27,13,15,13,15,8,16,19,14,19,22,18,22,13,6,20,18,16,17,8,8,18,12,10,9,9,,,,,,,,,695
8816,4119,bp_counts.19585,19585,20145,11332,Yom Kippur,,3,B,Arlington,Minuteman,All,Minuteman,All,2013-09-14,Sat,,,11,3,10,24,19,21,19,17,24,17,32,30,39,31,46,33,40,50,35,33,62,55,50,39,64,73,57,40,54,65,45,37,70,60,46,53,41,44,50,27,30,23,25,38,30,25,31,14,,,,,,,,,1782
8817,4120,bp_counts.19586,19586,20145,11332,Yom Kippur,,3,J,Arlington,Minuteman,All,Minuteman,All,2013-09-14,Sat,,,24,14,14,25,15,26,20,17,19,13,27,26,24,30,20,17,10,20,3,8,3,7,4,8,11,9,6,3,4,11,5,7,4,6,3,5,5,11,4,9,8,2,3,1,5,2,1,2,,,,,,,,,521
8818,4121,bp_counts.19587,19587,20145,11332,Yom Kippur,,3,S,Arlington,Minuteman,All,Minuteman,All,2013-09-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,14
8819,7414,bp_counts.19588,19588,20145,11332,Yom Kippur,,3,C,Arlington,Minuteman,All,Minuteman,All,2013-09-14,Sat,,,0,1,1,1,0,1,5,3,2,3,6,6,7,8,4,8,3,4,2,3,7,3,0,3,5,2,2,1,2,2,3,2,2,2,6,3,7,6,9,4,4,4,1,6,4,6,6,4,,,,,,,,,174
8820,7415,bp_counts.19589,19589,20145,11332,Yom Kippur,,3,W,Arlington,Minuteman,All,Minuteman,All,2013-09-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3
8821,7430,bp_counts.19632,19632,20145,11332,Yom Kippur,,3,O,Arlington,Minuteman,All,Minuteman,All,2013-09-14,Sat,,,1,0,0,0,2,0,0,0,0,0,3,3,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,26
8822,5971,bp_counts.19657,19657,20063,11333,,70,1,P,Hudson,Assabet River Trail,All,Assabet River Trail,All,2013-09-28,Sat,,,,,,,,,10,4,2,8,0,9,6,4,19,19,12,10,7,7,7,5,7,7,2,11,6,3,4,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,183
8823,5972,bp_counts.19658,19658,20063,11333,,70,1,B,Hudson,Assabet River Trail,All,Assabet River Trail,All,2013-09-28,Sat,,,,,,,,,0,1,4,2,3,8,7,7,8,12,10,8,7,11,16,5,19,5,9,4,10,4,6,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,177
8824,5973,bp_counts.19659,19659,20063,11333,,70,1,J,Hudson,Assabet River Trail,All,Assabet River Trail,All,2013-09-28,Sat,,,,,,,,,14,3,2,1,6,4,3,1,0,2,0,1,0,0,1,1,1,0,3,1,1,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,48
8825,5974,bp_counts.19660,19660,20063,11333,,70,1,S,Hudson,Assabet River Trail,All,Assabet River Trail,All,2013-09-28,Sat,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6
8826,5975,bp_counts.19661,19661,20063,11333,,70,1,C,Hudson,Assabet River Trail,All,Assabet River Trail,All,2013-09-28,Sat,,,,,,,,,0,0,0,0,0,1,1,0,0,3,1,2,2,3,1,1,7,2,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,25
8827,5976,bp_counts.19662,19662,20063,11333,,70,1,W,Hudson,Assabet River Trail,All,Assabet River Trail,All,2013-09-28,Sat,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1
8828,5977,bp_counts.19663,19663,20063,11333,,70,1,O,Hudson,Assabet River Trail,All,Assabet River Trail,All,2013-09-28,Sat,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0
8835,4043,bp_counts.19500,19500,20189,11334,,59,1,B,Needham,Kendrick Street,WB,Hunting Road,NB,2013-09-28,Sat,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8836,4044,bp_counts.19501,19501,20189,11334,,59,1,B,Needham,Kendrick Street,WB,Kendrick Street,WB,2013-09-28,Sat,,,,,,,,,,,1,1,3,1,0,1,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
8837,4045,bp_counts.19502,19502,20189,11334,,59,1,B,Needham,Kendrick Street,WB,Hunting Road,SB,2013-09-28,Sat,,,,,,,,,,,15,2,11,8,4,5,7,1,4,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
8838,4046,bp_counts.19503,19503,20189,11334,,59,1,B,Needham,Kendrick Street,EB,Hunting Road,SB,2013-09-28,Sat,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8839,4047,bp_counts.19504,19504,20189,11334,,59,1,B,Needham,Kendrick Street,EB,Kendrick Street,EB,2013-09-28,Sat,,,,,,,,,,,0,0,0,1,0,2,4,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
8840,3990,bp_counts.19505,19505,20189,11334,,59,1,B,Needham,Kendrick Street,EB,Hunting Road,NB,2013-09-28,Sat,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8841,4049,bp_counts.19506,19506,20189,11334,,59,1,B,Needham,Hunting Road,NB,Kendrick Street,EB,2013-09-28,Sat,,,,,,,,,,,8,1,6,1,6,23,15,3,3,9,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
8842,4050,bp_counts.19507,19507,20189,11334,,59,1,B,Needham,Hunting Road,NB,Hunting Road,NB,2013-09-28,Sat,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8843,4051,bp_counts.19508,19508,20189,11334,,59,1,B,Needham,Hunting Road,NB,Kendrick Street,WB,2013-09-28,Sat,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8844,4052,bp_counts.19509,19509,20189,11334,,59,1,B,Needham,Hunting Road,SB,Kendrick Street,WB,2013-09-28,Sat,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8845,4053,bp_counts.19510,19510,20189,11334,,59,1,B,Needham,Hunting Road,SB,Hunting Road,SB,2013-09-28,Sat,,,,,,,,,,,0,0,2,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
8846,4054,bp_counts.19511,19511,20189,11334,,59,1,B,Needham,Hunting Road,SB,Kendrick Street,EB,2013-09-28,Sat,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8847,4055,bp_counts.19512,19512,20189,11334,,59,1,P,Needham,Kendrick Street,All,Kendrick Street,All,2013-09-28,Sat,,,,,,,,,,,0,2,2,5,1,9,4,2,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
8891,4414,bp_counts.20031,20031,20142,11335,,60,3,P,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2013-09-14,Sat,,,1,1,3,4,6,2,2,2,6,10,3,2,6,29,16,8,6,10,7,10,6,11,6,4,4,5,9,5,2,7,3,5,0,6,0,1,2,3,1,5,2,6,3,1,2,5,0,0,,,,,,,,,238
8892,4415,bp_counts.20032,20032,20142,11335,,60,3,B,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2013-09-14,Sat,,,2,10,2,13,8,2,16,5,8,10,7,15,16,15,15,8,18,27,16,25,20,12,16,10,22,11,9,18,25,14,14,8,22,18,16,18,16,21,15,8,18,19,5,5,13,12,1,0,,,,,,,,,624
8893,4416,bp_counts.20033,20033,20142,11335,,60,3,J,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2013-09-14,Sat,,,3,7,1,8,3,5,8,1,3,4,2,1,6,1,5,2,1,3,2,3,0,1,2,3,0,2,0,2,4,2,1,3,1,0,1,2,1,0,0,3,3,1,2,1,0,0,0,1,,,,,,,,,105
8894,1114,bp_counts.20034,20034,20142,11335,,60,3,S,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2013-09-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,,,,,,,,,13
8895,1115,bp_counts.20035,20035,20142,11335,,60,3,C,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2013-09-14,Sat,,,0,0,0,1,1,0,0,1,0,1,3,0,1,2,1,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,,,,,,,,,22
8896,1116,bp_counts.20036,20036,20142,11335,,60,3,W,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2013-09-14,Sat,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2
8897,1117,bp_counts.20037,20037,20142,11335,,60,3,O,Chelmsford,Bruce Freeman Trail,All,Bruce Freeman Trail,All,2013-09-14,Sat,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4
8900,4063,bp_counts.19525,19525,20196,11336,Craddock Bridge,,3,P,Medford,Main Street,All,Main Street,All,2013-09-10,Tue,,,7,3,4,6,3,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
8901,4064,bp_counts.19526,19526,20196,11336,Craddock Bridge,,3,B,Medford,Main Street,All,Main Street,All,2013-09-10,Tue,,,5,1,2,6,4,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
8902,4061,bp_counts.19523,19523,20196,11337,Craddock Bridge,93,1,P,Medford,Main Street,All,Main Street,All,2013-09-11,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,6,5,8,9,5,6,,,,,,,,,,,,,51
8903,4062,bp_counts.19524,19524,20196,11337,Craddock Bridge,93,1,B,Medford,Main Street,All,Main Street,All,2013-09-11,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,2,6,6,3,4,7,,,,,,,,,,,,,39
8904,4065,bp_counts.19527,19527,20196,11338,Craddock Bridge,,1,P,Medford,Main Street,All,Main Street,All,2013-09-12,Thu,,,4,4,4,5,6,6,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,24,7,9,16,8,19,8,,,,,,,,,,,,,155
8905,4066,bp_counts.19528,19528,20196,11338,Craddock Bridge,,1,B,Medford,Main Street,All,Main Street,All,2013-09-12,Thu,,,5,2,4,3,7,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,5,1,16,6,,,,,,,,,,,,,80
8906,4017,bp_counts.19470,19470,20197,11339,College Avenue in front of Tufts stairs,,3,P,Medford,College Avenue,All,College Avenue,All,2013-09-10,Tue,,,20,25,35,49,66,77,51,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,174,79,66,54,65,113,182,,,,,,,,,,,,,1152
8908,4067,bp_counts.19529,19529,20197,11339,College Avenue in front of Tufts stairs,,3,B,Medford,College Avenue,All,College Avenue,All,2013-09-10,Tue,,,8,5,7,14,11,17,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,6,6,10,11,12,19,,,,,,,,,,,,,180
8909,4056,bp_counts.19513,19513,20197,11340,College Avenue in front of Tufts stairs,93,1,P,Medford,College Avenue,All,College Avenue,All,2013-09-11,Wed,,,21,31,35,46,67,68,41,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,315,98,81,69,81,111,246,,,,,,,,,,,,,1530
8910,4057,bp_counts.19514,19514,20197,11340,College Avenue in front of Tufts stairs,93,1,B,Medford,College Avenue,All,College Avenue,All,2013-09-11,Wed,,,12,8,6,8,11,17,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,22,11,12,20,8,16,27,,,,,,,,,,,,,217
8920,4196,bp_counts.19696,19696,20198,11341,,,1,P,Medford,High Street,All,High Street,All,2013-09-10,Tue,,,7,4,4,2,4,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4,3,3,3,4,6,,,,,,,,,,,,,58
8921,4197,bp_counts.19697,19697,20198,11341,,,1,B,Medford,High Street,All,High Street,All,2013-09-10,Tue,,,2,1,1,0,0,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,4,3,1,3,3,,,,,,,,,,,,,34
8923,4194,bp_counts.19694,19694,20198,11342,,,1,P,Medford,High Street,All,High Street,All,2013-09-11,Wed,,,10,4,16,6,11,6,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
8924,4195,bp_counts.19695,19695,20198,11342,,,1,B,Medford,High Street,All,High Street,All,2013-09-11,Wed,,,3,1,1,0,3,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
8926,4198,bp_counts.19698,19698,20198,11343,,,1,P,Medford,High Street,All,High Street,All,2013-09-12,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,8,2,10,3,8,4,,,,,,,,,,,,,42
8927,4199,bp_counts.19699,19699,20198,11343,,,1,B,Medford,High Street,All,High Street,All,2013-09-12,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,1,3,1,2,5,,,,,,,,,,,,,23
8928,4157,bp_counts.19640,19640,20198,11341,,,1,P,Medford,Mystic Valley Parkway,All,Mystic Valley Parkway,All,2013-09-10,Tue,,,3,6,2,5,2,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8929,4179,bp_counts.19671,19671,20198,11341,,,1,B,Medford,Mystic Valley Parkway,All,Mystic Valley Parkway,All,2013-09-10,Tue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,9,7,6,7,4,3,,,,,,,,,,,,,48
8930,4200,bp_counts.19700,19700,20198,11342,,,1,P,Medford,Mystic Valley Parkway,All,Mystic Valley Parkway,All,2013-09-11,Wed,,,7,45,28,23,6,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
8931,4201,bp_counts.19701,19701,20198,11342,,,1,B,Medford,Mystic Valley Parkway,All,Mystic Valley Parkway,All,2013-09-11,Wed,,,5,8,12,7,5,10,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
8932,4202,bp_counts.19702,19702,20198,11343,,,1,P,Medford,Mystic Valley Parkway,All,Mystic Valley Parkway,All,2013-09-12,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,3,5,1,6,1,,,,,,,,,,,,,34
8933,4203,bp_counts.19703,19703,20198,11343,,,1,B,Medford,Mystic Valley Parkway,All,Mystic Valley Parkway,All,2013-09-12,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,7,3,8,2,4,10,,,,,,,,,,,,,41
8935,4068,bp_counts.19530,19530,20189,11344,Pedestrian count includes joggers,66,2,B,Needham,Kendrick Street,WB,Kendrick Street,WB,2014-05-08,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,0,1,6,5,4,5,6,3,2,,,,,,,,,39
8936,4070,bp_counts.19531,19531,20189,11344,Pedestrian count includes joggers,66,2,B,Needham,Kendrick Street,EB,Kendrick Street,EB,2014-05-08,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,1,0,0,0,,,,,,,,,4
8937,4071,bp_counts.19532,19532,20189,11344,Pedestrian count includes joggers,66,2,B,Needham,Hunting Road,NB,Hunting Road,NB,2014-05-08,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,0,0,3,2,2,1,2,0,5,,,,,,,,,21
8938,4072,bp_counts.19533,19533,20189,11344,Pedestrian count includes joggers,66,2,B,Needham,Hunting Road,SB,Hunting Road,SB,2014-05-08,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,0,1,0,0,,,,,,,,,4
8939,4172,bp_counts.19664,19664,20189,11344,Pedestrian count includes joggers,66,2,P,Needham,Kendrick Street,All,Hunting Road,All,2014-05-08,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,2,0,0,0,2,0,0,,,,,,,,,10
8940,4173,bp_counts.19665,19665,20189,11345,Pedestrian count includes joggers,55,3,B,Needham,Kendrick Street,WB,Kendrick Street,WB,2014-05-04,Sun,,,,,,,,,,,7,23,14,6,16,11,6,5,9,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
